usage_id,user_id,feature_name,usage_date,usage_count,plan
FU008083,USR0518,Task Management,2024-06-17,6,Growth
FU008084,USR0518,Task Management,2024-06-10,14,Growth
FU008085,USR0518,Team Chat,2024-05-27,14,Growth
FU008086,USR0518,Team Chat,2024-06-21,10,Growth
FU008087,USR0518,Team Chat,2024-06-13,14,Growth
FU008088,USR0518,File Sharing,2024-06-29,6,Growth
FU008089,USR0518,File Sharing,2024-05-28,12,Growth
FU008090,USR0518,File Sharing,2024-06-15,5,Growth
FU008091,USR0518,File Sharing,2024-06-07,1,Growth
FU008092,USR0518,File Sharing,2024-06-22,11,Growth
FU008093,USR0518,Calendar View,2024-06-16,3,Growth
FU008094,USR0518,Calendar View,2024-06-03,11,Growth
FU008095,USR0518,Calendar View,2024-06-14,1,Growth
FU008096,USR0518,Calendar View,2024-06-30,4,Growth
FU008097,USR0518,Kanban Board,2024-06-22,4,Growth
FU008098,USR0518,Kanban Board,2024-06-20,7,Growth
FU008099,USR0518,Kanban Board,2024-06-17,6,Growth
FU008100,USR0518,Kanban Board,2024-06-23,14,Growth
FU008101,USR0519,Task Management,2024-01-22,9,Starter
FU008102,USR0519,Task Management,2024-05-21,6,Starter
FU008103,USR0519,Task Management,2024-04-03,5,Starter
FU008104,USR0519,Team Chat,2024-06-22,15,Starter
FU008105,USR0519,Team Chat,2024-06-18,2,Starter
FU008106,USR0519,Team Chat,2024-04-08,8,Starter
FU008107,USR0519,Team Chat,2024-04-14,1,Starter
FU008108,USR0519,Team Chat,2024-03-06,1,Starter
FU008109,USR0519,Kanban Board,2024-05-28,15,Starter
FU008110,USR0520,Task Management,2024-05-21,12,Starter
FU008111,USR0520,Task Management,2024-05-25,10,Starter
FU008112,USR0520,Task Management,2024-06-19,1,Starter
FU008113,USR0520,Task Management,2024-06-30,7,Starter
FU008114,USR0520,Calendar View,2024-06-19,10,Starter
FU008115,USR0520,Kanban Board,2024-06-23,11,Starter
FU008116,USR0520,Kanban Board,2024-05-20,12,Starter
FU008117,USR0520,Kanban Board,2024-06-29,10,Starter
FU008118,USR0520,Kanban Board,2024-06-24,12,Starter
FU008119,USR0520,Kanban Board,2024-06-13,4,Starter
FU008120,USR0521,Task Management,2024-06-21,15,Starter
FU008121,USR0521,Task Management,2024-06-18,4,Starter
FU008122,USR0521,Task Management,2024-06-22,2,Starter
FU008123,USR0521,Task Management,2024-06-25,15,Starter
FU008124,USR0521,File Sharing,2024-06-14,6,Starter
FU008125,USR0521,File Sharing,2024-06-22,10,Starter
FU008126,USR0521,File Sharing,2024-06-21,4,Starter
FU008127,USR0521,Calendar View,2024-06-23,13,Starter
FU008128,USR0521,Calendar View,2024-06-30,8,Starter
FU008129,USR0521,Calendar View,2024-06-24,4,Starter
FU008130,USR0522,File Sharing,2024-05-18,7,Starter
FU008131,USR0522,File Sharing,2024-06-23,10,Starter
FU008132,USR0522,File Sharing,2024-05-24,7,Starter
FU008133,USR0522,Time Tracking,2024-06-16,2,Starter
FU008134,USR0522,Time Tracking,2024-06-27,6,Starter
FU008135,USR0522,Calendar View,2024-06-18,12,Starter
FU008136,USR0522,Calendar View,2024-05-24,5,Starter
FU008137,USR0522,Calendar View,2024-06-26,6,Starter
FU008138,USR0523,Task Management,2024-02-13,11,Starter
FU008139,USR0523,Team Chat,2024-03-06,5,Starter
FU008140,USR0523,File Sharing,2024-02-07,14,Starter
FU008141,USR0523,File Sharing,2024-02-28,2,Starter
FU008142,USR0523,Kanban Board,2024-03-07,6,Starter
FU008143,USR0523,Kanban Board,2024-04-06,7,Starter
FU008144,USR0523,Kanban Board,2024-04-22,13,Starter
FU008145,USR0524,Task Management,2024-03-06,9,Growth
FU008146,USR0524,Task Management,2024-05-29,8,Growth
FU008147,USR0524,Task Management,2024-03-25,7,Growth
FU008148,USR0524,File Sharing,2024-05-24,10,Growth
FU008149,USR0524,File Sharing,2024-06-12,7,Growth
FU008150,USR0524,File Sharing,2024-01-27,9,Growth
FU008151,USR0524,File Sharing,2024-01-14,6,Growth
FU008152,USR0524,Time Tracking,2024-01-20,8,Growth
FU008153,USR0524,Time Tracking,2024-03-23,5,Growth
FU008154,USR0524,Time Tracking,2024-02-04,10,Growth
FU008155,USR0524,Time Tracking,2024-06-02,12,Growth
FU008156,USR0524,Calendar View,2024-04-20,14,Growth
FU008157,USR0524,Calendar View,2024-04-20,6,Growth
FU008158,USR0524,Kanban Board,2024-05-12,4,Growth
FU008159,USR0525,Task Management,2024-06-04,14,Trial
FU008160,USR0525,Task Management,2024-03-20,4,Trial
FU008161,USR0525,Task Management,2024-04-02,6,Trial
FU008162,USR0525,Task Management,2024-03-28,8,Trial
FU008163,USR0525,Task Management,2024-05-24,8,Trial
FU008164,USR0525,Calendar View,2024-05-17,11,Trial
FU008165,USR0526,Task Management,2024-05-28,14,Growth
FU008166,USR0526,Team Chat,2024-04-27,8,Growth
FU008167,USR0526,Team Chat,2024-01-27,7,Growth
FU008168,USR0526,Team Chat,2024-04-30,10,Growth
FU008169,USR0526,Team Chat,2024-01-20,5,Growth
FU008170,USR0526,Team Chat,2024-05-15,10,Growth
FU008171,USR0526,File Sharing,2024-06-15,8,Growth
FU008172,USR0526,File Sharing,2024-05-19,11,Growth
FU008173,USR0526,File Sharing,2024-03-15,13,Growth
FU008174,USR0526,File Sharing,2024-01-28,10,Growth
FU008175,USR0526,Time Tracking,2024-05-28,8,Growth
FU008176,USR0526,Integrations,2024-04-22,8,Growth
FU008177,USR0526,Integrations,2024-03-18,8,Growth
FU008178,USR0526,Integrations,2024-06-10,7,Growth
FU008179,USR0526,Integrations,2024-04-29,6,Growth
FU008180,USR0526,Calendar View,2024-05-10,8,Growth
FU008181,USR0526,Calendar View,2024-04-30,2,Growth
FU008182,USR0526,Calendar View,2024-03-23,12,Growth
FU008183,USR0526,Calendar View,2024-02-06,4,Growth
FU008184,USR0526,Kanban Board,2024-03-02,15,Growth
FU008185,USR0526,Kanban Board,2024-06-27,5,Growth
FU008186,USR0526,Kanban Board,2024-06-30,11,Growth
FU008187,USR0527,Task Management,2024-06-30,4,Growth
FU008188,USR0527,Task Management,2024-05-14,10,Growth
FU008189,USR0527,Task Management,2024-05-19,4,Growth
FU008190,USR0527,Team Chat,2024-06-14,8,Growth
FU008191,USR0527,Team Chat,2024-06-17,14,Growth
FU008192,USR0527,Team Chat,2024-05-12,1,Growth
FU008193,USR0527,Team Chat,2024-05-20,6,Growth
FU008194,USR0527,Team Chat,2024-06-23,4,Growth
FU008195,USR0527,File Sharing,2024-05-24,7,Growth
FU008196,USR0527,File Sharing,2024-06-04,15,Growth
FU008197,USR0527,Time Tracking,2024-06-18,13,Growth
FU008198,USR0527,Integrations,2024-05-31,6,Growth
FU008199,USR0527,Integrations,2024-06-21,12,Growth
FU008200,USR0527,Calendar View,2024-05-18,6,Growth
FU008201,USR0527,Calendar View,2024-06-22,5,Growth
FU008202,USR0527,Calendar View,2024-06-20,11,Growth
FU008203,USR0527,Calendar View,2024-06-19,10,Growth
FU008204,USR0527,Kanban Board,2024-05-23,12,Growth
FU008205,USR0527,Kanban Board,2024-05-29,10,Growth
FU008206,USR0528,Task Management,2024-04-25,5,Growth
FU008207,USR0528,Task Management,2024-04-25,9,Growth
FU008208,USR0528,Team Chat,2024-05-05,1,Growth
FU008209,USR0528,File Sharing,2024-04-17,13,Growth
FU008210,USR0528,File Sharing,2024-03-26,2,Growth
FU008211,USR0528,File Sharing,2024-05-20,15,Growth
FU008212,USR0528,File Sharing,2024-03-29,12,Growth
FU008213,USR0528,Time Tracking,2024-05-21,4,Growth
FU008214,USR0528,Time Tracking,2024-03-21,9,Growth
FU008215,USR0528,Reporting & Analytics,2024-03-04,10,Growth
FU008216,USR0528,Reporting & Analytics,2024-05-12,2,Growth
FU008217,USR0528,Reporting & Analytics,2024-05-22,14,Growth
FU008218,USR0528,Calendar View,2024-06-04,10,Growth
FU008219,USR0528,Calendar View,2024-04-25,12,Growth
FU008220,USR0528,Calendar View,2024-04-12,8,Growth
FU008221,USR0528,Calendar View,2024-05-09,12,Growth
FU008222,USR0528,Calendar View,2024-03-31,8,Growth
FU008223,USR0529,Task Management,2024-06-28,11,Starter
FU008224,USR0529,Task Management,2024-06-29,11,Starter
FU008225,USR0529,Task Management,2024-06-30,4,Starter
FU008226,USR0529,Team Chat,2024-06-27,12,Starter
FU008227,USR0529,Team Chat,2024-06-28,14,Starter
FU008228,USR0529,Team Chat,2024-06-29,8,Starter
FU008229,USR0529,Calendar View,2024-06-27,10,Starter
FU008230,USR0529,Kanban Board,2024-06-30,1,Starter
FU008231,USR0529,Kanban Board,2024-06-28,14,Starter
FU008232,USR0529,Kanban Board,2024-06-29,12,Starter
FU008233,USR0529,Kanban Board,2024-06-27,11,Starter
FU008234,USR0530,Task Management,2024-06-23,14,Enterprise
FU008235,USR0530,Task Management,2024-06-28,9,Enterprise
FU008236,USR0530,Task Management,2024-06-26,8,Enterprise
FU008237,USR0530,Task Management,2024-06-26,2,Enterprise
FU008238,USR0530,Team Chat,2024-06-25,11,Enterprise
FU008239,USR0530,Team Chat,2024-06-27,5,Enterprise
FU008240,USR0530,Team Chat,2024-06-28,13,Enterprise
FU008241,USR0530,File Sharing,2024-06-25,1,Enterprise
FU008242,USR0530,File Sharing,2024-06-28,7,Enterprise
FU008243,USR0530,File Sharing,2024-06-30,5,Enterprise
FU008244,USR0530,File Sharing,2024-06-28,5,Enterprise
FU008245,USR0530,File Sharing,2024-06-25,2,Enterprise
FU008246,USR0530,Time Tracking,2024-06-29,11,Enterprise
FU008247,USR0530,Time Tracking,2024-06-24,2,Enterprise
FU008248,USR0530,Reporting & Analytics,2024-06-30,5,Enterprise
FU008249,USR0530,Reporting & Analytics,2024-06-29,14,Enterprise
FU008250,USR0530,Calendar View,2024-06-27,8,Enterprise
FU008251,USR0530,Calendar View,2024-06-28,6,Enterprise
FU008252,USR0530,Calendar View,2024-06-25,10,Enterprise
FU008253,USR0530,Calendar View,2024-06-29,7,Enterprise
FU008254,USR0530,Calendar View,2024-06-27,14,Enterprise
FU008255,USR0530,Kanban Board,2024-06-26,7,Enterprise
FU008256,USR0530,Kanban Board,2024-06-27,1,Enterprise
FU008257,USR0530,Kanban Board,2024-06-27,9,Enterprise
FU008258,USR0530,Kanban Board,2024-06-26,14,Enterprise
FU008259,USR0531,Task Management,2024-06-04,4,Enterprise
FU008260,USR0531,Team Chat,2024-04-14,7,Enterprise
FU008261,USR0531,Team Chat,2024-05-12,3,Enterprise
FU008262,USR0531,Team Chat,2024-05-24,13,Enterprise
FU008263,USR0531,Team Chat,2024-06-21,8,Enterprise
FU008264,USR0531,File Sharing,2024-06-12,9,Enterprise
FU008265,USR0531,File Sharing,2024-05-31,5,Enterprise
FU008266,USR0531,File Sharing,2024-05-10,13,Enterprise
FU008267,USR0531,Time Tracking,2024-04-15,6,Enterprise
FU008268,USR0531,Time Tracking,2024-05-28,12,Enterprise
FU008269,USR0531,Time Tracking,2024-06-02,7,Enterprise
FU008270,USR0531,Time Tracking,2024-04-25,7,Enterprise
FU008271,USR0531,Time Tracking,2024-06-28,15,Enterprise
FU008272,USR0531,Reporting & Analytics,2024-05-04,10,Enterprise
FU008273,USR0531,Reporting & Analytics,2024-05-28,4,Enterprise
FU008274,USR0531,Reporting & Analytics,2024-06-04,3,Enterprise
FU008275,USR0531,Integrations,2024-06-23,15,Enterprise
FU008276,USR0531,Kanban Board,2024-04-23,5,Enterprise
FU008277,USR0531,Kanban Board,2024-06-02,6,Enterprise
FU008278,USR0532,Task Management,2024-05-09,4,Growth
FU008279,USR0532,Task Management,2024-05-22,9,Growth
FU008280,USR0532,Task Management,2024-05-20,14,Growth
FU008281,USR0532,Task Management,2024-04-23,8,Growth
FU008282,USR0532,Team Chat,2024-06-08,3,Growth
FU008283,USR0532,Team Chat,2024-04-19,9,Growth
FU008284,USR0532,Team Chat,2024-06-18,8,Growth
FU008285,USR0532,Team Chat,2024-06-01,12,Growth
FU008286,USR0532,File Sharing,2024-04-01,8,Growth
FU008287,USR0532,Time Tracking,2024-04-04,3,Growth
FU008288,USR0532,Time Tracking,2024-04-03,6,Growth
FU008289,USR0532,Time Tracking,2024-05-27,10,Growth
FU008290,USR0532,Time Tracking,2024-04-09,1,Growth
FU008291,USR0532,Reporting & Analytics,2024-06-29,14,Growth
FU008292,USR0532,Calendar View,2024-03-29,7,Growth
FU008293,USR0532,Calendar View,2024-04-03,15,Growth
FU008294,USR0532,Kanban Board,2024-03-23,10,Growth
FU008295,USR0532,Kanban Board,2024-04-24,14,Growth
FU008296,USR0532,Kanban Board,2024-04-17,6,Growth
FU008297,USR0533,Task Management,2024-06-24,11,Trial
FU008298,USR0533,Task Management,2024-06-25,5,Trial
FU008299,USR0533,Team Chat,2024-06-13,11,Trial
FU008300,USR0534,Task Management,2024-03-10,8,Trial
FU008301,USR0534,Task Management,2024-03-08,15,Trial
FU008302,USR0534,Task Management,2024-04-07,14,Trial
FU008303,USR0534,Team Chat,2024-03-21,1,Trial
FU008304,USR0534,Kanban Board,2024-03-09,13,Trial
FU008305,USR0534,Kanban Board,2024-02-29,14,Trial
FU008306,USR0534,Kanban Board,2024-04-30,9,Trial
FU008307,USR0535,Task Management,2024-05-27,13,Trial
FU008308,USR0535,Task Management,2024-06-03,4,Trial
FU008309,USR0535,Task Management,2024-05-04,12,Trial
FU008310,USR0535,Task Management,2024-04-04,5,Trial
FU008311,USR0535,Task Management,2024-05-04,2,Trial
FU008312,USR0535,Kanban Board,2024-05-03,8,Trial
FU008313,USR0535,Kanban Board,2024-06-17,15,Trial
FU008314,USR0536,Task Management,2024-05-22,8,Starter
FU008315,USR0536,Task Management,2024-03-01,9,Starter
FU008316,USR0536,Calendar View,2024-05-01,2,Starter
FU008317,USR0536,Calendar View,2024-03-21,6,Starter
FU008318,USR0536,Calendar View,2024-02-25,8,Starter
FU008319,USR0536,Calendar View,2024-02-13,2,Starter
FU008320,USR0536,Calendar View,2024-01-17,7,Starter
FU008321,USR0536,Kanban Board,2024-06-24,9,Starter
FU008322,USR0536,Kanban Board,2024-05-13,4,Starter
FU008323,USR0536,Kanban Board,2024-01-18,5,Starter
FU008324,USR0536,Kanban Board,2024-06-13,15,Starter
FU008325,USR0536,Kanban Board,2024-04-09,12,Starter
FU008326,USR0537,Team Chat,2024-06-11,4,Trial
FU008327,USR0537,Team Chat,2024-02-27,4,Trial
FU008328,USR0537,Team Chat,2024-04-14,1,Trial
FU008329,USR0537,File Sharing,2024-03-21,7,Trial
FU008330,USR0537,File Sharing,2024-05-07,8,Trial
FU008331,USR0537,Kanban Board,2024-03-11,2,Trial
FU008332,USR0538,Task Management,2024-05-05,13,Enterprise
FU008333,USR0538,Task Management,2024-03-24,8,Enterprise
FU008334,USR0538,Task Management,2024-03-28,10,Enterprise
FU008335,USR0538,Team Chat,2024-06-11,15,Enterprise
FU008336,USR0538,Team Chat,2024-06-04,4,Enterprise
FU008337,USR0538,Team Chat,2024-06-09,14,Enterprise
FU008338,USR0538,Team Chat,2024-04-18,9,Enterprise
FU008339,USR0538,Team Chat,2024-03-27,3,Enterprise
FU008340,USR0538,File Sharing,2024-05-13,9,Enterprise
FU008341,USR0538,File Sharing,2024-04-02,7,Enterprise
FU008342,USR0538,File Sharing,2024-04-01,15,Enterprise
FU008343,USR0538,File Sharing,2024-05-16,9,Enterprise
FU008344,USR0538,Time Tracking,2024-04-16,2,Enterprise
FU008345,USR0538,Time Tracking,2024-05-18,8,Enterprise
FU008346,USR0538,Reporting & Analytics,2024-06-21,2,Enterprise
FU008347,USR0538,Reporting & Analytics,2024-05-22,5,Enterprise
FU008348,USR0538,Reporting & Analytics,2024-05-18,14,Enterprise
FU008349,USR0538,Reporting & Analytics,2024-05-05,14,Enterprise
FU008350,USR0538,Reporting & Analytics,2024-05-15,11,Enterprise
FU008351,USR0538,Calendar View,2024-06-23,15,Enterprise
FU008352,USR0538,Calendar View,2024-05-18,8,Enterprise
FU008353,USR0538,Calendar View,2024-03-25,3,Enterprise
FU008354,USR0538,Calendar View,2024-05-16,10,Enterprise
FU008355,USR0539,Task Management,2024-06-21,13,Growth
FU008356,USR0539,Task Management,2024-04-18,11,Growth
FU008357,USR0539,Task Management,2024-06-14,9,Growth
FU008358,USR0539,Task Management,2024-04-30,6,Growth
FU008359,USR0539,Team Chat,2024-04-19,12,Growth
FU008360,USR0539,File Sharing,2024-04-23,12,Growth
FU008361,USR0539,File Sharing,2024-06-30,5,Growth
FU008362,USR0539,File Sharing,2024-05-05,6,Growth
FU008363,USR0539,Time Tracking,2024-06-01,2,Growth
FU008364,USR0539,Time Tracking,2024-06-10,8,Growth
FU008365,USR0539,Time Tracking,2024-05-08,14,Growth
FU008366,USR0539,Time Tracking,2024-06-04,12,Growth
FU008367,USR0539,Reporting & Analytics,2024-04-21,5,Growth
FU008368,USR0539,Reporting & Analytics,2024-04-25,15,Growth
FU008369,USR0539,Integrations,2024-05-29,1,Growth
FU008370,USR0539,Integrations,2024-04-24,14,Growth
FU008371,USR0540,Task Management,2024-04-29,12,Starter
FU008372,USR0540,Task Management,2024-04-01,9,Starter
FU008373,USR0540,Task Management,2024-03-23,7,Starter
FU008374,USR0540,Task Management,2024-04-14,15,Starter
FU008375,USR0540,File Sharing,2024-04-29,10,Starter
FU008376,USR0540,Time Tracking,2024-06-23,14,Starter
FU008377,USR0540,Time Tracking,2024-05-23,3,Starter
FU008378,USR0540,Time Tracking,2024-04-12,12,Starter
FU008379,USR0540,Time Tracking,2024-06-09,12,Starter
FU008380,USR0540,Time Tracking,2024-03-10,10,Starter
FU008381,USR0540,Calendar View,2024-03-09,1,Starter
FU008382,USR0540,Calendar View,2024-03-10,15,Starter
FU008383,USR0540,Kanban Board,2024-02-18,14,Starter
FU008384,USR0540,Kanban Board,2024-04-20,2,Starter
FU008385,USR0541,Task Management,2024-03-21,8,Trial
FU008386,USR0541,Task Management,2024-06-22,10,Trial
FU008387,USR0541,Kanban Board,2024-05-02,6,Trial
FU008388,USR0541,Kanban Board,2024-06-28,5,Trial
FU008389,USR0541,Kanban Board,2024-05-05,11,Trial
FU008390,USR0541,Kanban Board,2024-04-27,8,Trial
FU008391,USR0542,Task Management,2024-05-08,15,Starter
FU008392,USR0542,Team Chat,2024-06-05,9,Starter
FU008393,USR0542,Team Chat,2024-06-01,7,Starter
FU008394,USR0542,Team Chat,2024-05-12,8,Starter
FU008395,USR0542,Team Chat,2024-05-20,6,Starter
FU008396,USR0542,Calendar View,2024-06-14,2,Starter
FU008397,USR0542,Kanban Board,2024-06-10,6,Starter
FU008398,USR0543,Task Management,2024-05-27,1,Growth
FU008399,USR0543,Task Management,2024-05-14,12,Growth
FU008400,USR0543,Team Chat,2024-06-23,12,Growth
FU008401,USR0543,Team Chat,2024-06-13,3,Growth
FU008402,USR0543,Team Chat,2024-06-18,13,Growth
FU008403,USR0543,Time Tracking,2024-06-30,2,Growth
FU008404,USR0543,Integrations,2024-06-15,1,Growth
FU008405,USR0543,Integrations,2024-06-09,7,Growth
FU008406,USR0543,Integrations,2024-05-23,12,Growth
FU008407,USR0543,Kanban Board,2024-06-17,7,Growth
FU008408,USR0543,Kanban Board,2024-06-24,15,Growth
FU008409,USR0543,Kanban Board,2024-05-09,10,Growth
FU008410,USR0543,Kanban Board,2024-05-17,3,Growth
FU008411,USR0544,Task Management,2024-05-25,8,Enterprise
FU008412,USR0544,Task Management,2024-05-15,9,Enterprise
FU008413,USR0544,Task Management,2024-06-14,15,Enterprise
FU008414,USR0544,Task Management,2024-06-25,4,Enterprise
FU008415,USR0544,Team Chat,2024-06-16,6,Enterprise
FU008416,USR0544,Team Chat,2024-04-28,1,Enterprise
FU008417,USR0544,File Sharing,2024-06-06,9,Enterprise
FU008418,USR0544,Reporting & Analytics,2024-04-28,10,Enterprise
FU008419,USR0544,Reporting & Analytics,2024-06-14,2,Enterprise
FU008420,USR0544,Integrations,2024-05-02,12,Enterprise
FU008421,USR0544,Calendar View,2024-05-30,9,Enterprise
FU008422,USR0544,Kanban Board,2024-05-30,2,Enterprise
FU008423,USR0544,Kanban Board,2024-06-04,1,Enterprise
FU008424,USR0544,Kanban Board,2024-06-30,11,Enterprise
FU008425,USR0544,Kanban Board,2024-06-25,4,Enterprise
FU008426,USR0545,Task Management,2024-04-04,1,Starter
FU008427,USR0545,Team Chat,2024-04-11,15,Starter
FU008428,USR0545,Team Chat,2024-04-12,14,Starter
FU008429,USR0545,Team Chat,2024-04-04,1,Starter
FU008430,USR0545,Team Chat,2024-04-27,3,Starter
FU008431,USR0545,Team Chat,2024-06-22,6,Starter
FU008432,USR0545,Reporting & Analytics,2024-05-14,2,Starter
FU008433,USR0545,Calendar View,2024-06-17,4,Starter
FU008434,USR0545,Kanban Board,2024-05-14,10,Starter
FU008435,USR0545,Kanban Board,2024-05-14,6,Starter
FU008436,USR0545,Kanban Board,2024-04-28,10,Starter
FU008437,USR0545,Kanban Board,2024-04-14,5,Starter
FU008438,USR0546,Task Management,2024-05-18,1,Enterprise
FU008439,USR0546,Task Management,2024-06-22,11,Enterprise
FU008440,USR0546,Task Management,2024-06-29,9,Enterprise
FU008441,USR0546,Task Management,2024-06-12,11,Enterprise
FU008442,USR0546,Team Chat,2024-05-28,15,Enterprise
FU008443,USR0546,Team Chat,2024-05-19,11,Enterprise
FU008444,USR0546,Team Chat,2024-06-21,9,Enterprise
FU008445,USR0546,Team Chat,2024-06-05,9,Enterprise
FU008446,USR0546,Team Chat,2024-05-27,1,Enterprise
FU008447,USR0546,File Sharing,2024-05-21,12,Enterprise
FU008448,USR0546,File Sharing,2024-06-03,1,Enterprise
FU008449,USR0546,File Sharing,2024-06-01,6,Enterprise
FU008450,USR0546,File Sharing,2024-06-19,10,Enterprise
FU008451,USR0546,File Sharing,2024-05-11,4,Enterprise
FU008452,USR0546,Time Tracking,2024-05-19,3,Enterprise
FU008453,USR0546,Time Tracking,2024-05-28,7,Enterprise
FU008454,USR0546,Reporting & Analytics,2024-05-23,13,Enterprise
FU008455,USR0546,Reporting & Analytics,2024-05-17,1,Enterprise
FU008456,USR0546,Reporting & Analytics,2024-06-12,10,Enterprise
FU008457,USR0546,Integrations,2024-06-08,2,Enterprise
FU008458,USR0546,Integrations,2024-06-05,12,Enterprise
FU008459,USR0546,Integrations,2024-06-18,3,Enterprise
FU008460,USR0546,Integrations,2024-06-22,11,Enterprise
FU008461,USR0546,Calendar View,2024-05-13,6,Enterprise
FU008462,USR0546,Calendar View,2024-06-18,15,Enterprise
FU008463,USR0546,Calendar View,2024-05-24,14,Enterprise
FU008464,USR0546,Calendar View,2024-05-23,9,Enterprise
FU008465,USR0546,Calendar View,2024-05-31,7,Enterprise
FU008466,USR0546,Kanban Board,2024-06-23,13,Enterprise
FU008467,USR0546,Kanban Board,2024-05-28,11,Enterprise
FU008468,USR0546,Kanban Board,2024-06-13,4,Enterprise
FU008469,USR0546,Kanban Board,2024-05-11,8,Enterprise
FU008470,USR0547,Task Management,2024-05-10,3,Starter
FU008471,USR0547,Task Management,2024-06-12,10,Starter
FU008472,USR0547,Team Chat,2024-03-11,9,Starter
FU008473,USR0547,Team Chat,2024-05-04,13,Starter
FU008474,USR0547,Team Chat,2024-03-19,14,Starter
FU008475,USR0547,Team Chat,2024-06-29,4,Starter
FU008476,USR0547,Team Chat,2024-05-31,13,Starter
FU008477,USR0547,Reporting & Analytics,2024-06-10,2,Starter
FU008478,USR0547,Reporting & Analytics,2024-04-28,15,Starter
FU008479,USR0547,Calendar View,2024-04-03,9,Starter
FU008480,USR0547,Calendar View,2024-03-16,2,Starter
FU008481,USR0547,Calendar View,2024-06-25,2,Starter
FU008482,USR0547,Calendar View,2024-06-30,1,Starter
FU008483,USR0547,Calendar View,2024-06-03,9,Starter
FU008484,USR0547,Kanban Board,2024-05-29,14,Starter
FU008485,USR0547,Kanban Board,2024-03-30,3,Starter
FU008486,USR0547,Kanban Board,2024-06-08,6,Starter
FU008487,USR0547,Kanban Board,2024-05-30,13,Starter
FU008488,USR0548,Task Management,2024-04-09,13,Trial
FU008489,USR0548,Task Management,2024-06-30,7,Trial
FU008490,USR0548,Team Chat,2024-04-23,7,Trial
FU008491,USR0548,Team Chat,2024-04-24,1,Trial
FU008492,USR0548,Team Chat,2024-03-09,2,Trial
FU008493,USR0548,Team Chat,2024-04-16,4,Trial
FU008494,USR0548,Team Chat,2024-04-14,10,Trial
FU008495,USR0548,Kanban Board,2024-06-22,5,Trial
FU008496,USR0548,Kanban Board,2024-04-10,9,Trial
FU008497,USR0548,Kanban Board,2024-05-21,10,Trial
FU008498,USR0549,Task Management,2024-04-10,9,Growth
FU008499,USR0549,Task Management,2024-03-23,13,Growth
FU008500,USR0549,Task Management,2024-06-06,6,Growth
FU008501,USR0549,Task Management,2024-05-20,1,Growth
FU008502,USR0549,Task Management,2024-03-27,5,Growth
FU008503,USR0549,Reporting & Analytics,2024-05-21,4,Growth
FU008504,USR0549,Calendar View,2024-04-01,1,Growth
FU008505,USR0549,Calendar View,2024-06-21,5,Growth
FU008506,USR0549,Calendar View,2024-03-04,2,Growth
FU008507,USR0549,Kanban Board,2024-03-08,12,Growth
FU008508,USR0549,Kanban Board,2024-06-19,12,Growth
FU008509,USR0549,Kanban Board,2024-06-07,6,Growth
FU008510,USR0549,Kanban Board,2024-05-31,3,Growth
FU008511,USR0550,Task Management,2024-06-28,10,Growth
FU008512,USR0550,Team Chat,2024-06-28,11,Growth
FU008513,USR0550,Team Chat,2024-06-30,12,Growth
FU008514,USR0550,File Sharing,2024-06-28,11,Growth
FU008515,USR0550,File Sharing,2024-06-29,7,Growth
FU008516,USR0550,File Sharing,2024-06-27,8,Growth
FU008517,USR0550,File Sharing,2024-06-26,3,Growth
FU008518,USR0550,File Sharing,2024-06-29,8,Growth
FU008519,USR0550,Time Tracking,2024-06-28,14,Growth
FU008520,USR0550,Time Tracking,2024-06-30,1,Growth
FU008521,USR0550,Time Tracking,2024-06-29,13,Growth
FU008522,USR0550,Time Tracking,2024-06-28,15,Growth
FU008523,USR0550,Time Tracking,2024-06-26,4,Growth
FU008524,USR0550,Calendar View,2024-06-28,1,Growth
FU008525,USR0550,Calendar View,2024-06-28,4,Growth
FU008526,USR0550,Calendar View,2024-06-29,10,Growth
FU008527,USR0550,Calendar View,2024-06-26,4,Growth
FU008528,USR0550,Kanban Board,2024-06-27,12,Growth
FU008529,USR0550,Kanban Board,2024-06-25,12,Growth
FU008530,USR0550,Kanban Board,2024-06-30,3,Growth
FU008531,USR0550,Kanban Board,2024-06-25,6,Growth
FU008532,USR0551,Task Management,2024-06-10,13,Starter
FU008533,USR0551,Task Management,2024-06-12,13,Starter
FU008534,USR0551,Task Management,2024-06-13,15,Starter
FU008535,USR0551,File Sharing,2024-05-13,12,Starter
FU008536,USR0551,File Sharing,2024-05-09,1,Starter
FU008537,USR0551,Calendar View,2024-06-10,4,Starter
FU008538,USR0551,Calendar View,2024-04-22,2,Starter
FU008539,USR0551,Calendar View,2024-05-11,7,Starter
FU008540,USR0551,Kanban Board,2024-05-29,10,Starter
FU008541,USR0551,Kanban Board,2024-05-18,2,Starter
FU008542,USR0551,Kanban Board,2024-05-03,3,Starter
FU008543,USR0551,Kanban Board,2024-04-20,12,Starter
FU008544,USR0551,Kanban Board,2024-05-07,5,Starter
FU008545,USR0552,Task Management,2024-04-11,14,Enterprise
FU008546,USR0552,Team Chat,2024-05-31,5,Enterprise
FU008547,USR0552,Team Chat,2024-05-18,6,Enterprise
FU008548,USR0552,File Sharing,2024-06-03,12,Enterprise
FU008549,USR0552,File Sharing,2024-06-09,9,Enterprise
FU008550,USR0552,File Sharing,2024-05-04,6,Enterprise
FU008551,USR0552,Reporting & Analytics,2024-06-16,8,Enterprise
